taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-p17-dl-2,new,static,TP30,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-2.csv,1743273813.8,1743274139.3,40.42037,40.42034,-86.91006999999998,-86.91013000000002,static
t-sp4-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp4-dl-3.csv,1743273979.7,1743274214.9,40.42802,40.42703,-86.91716,-86.91802,static
t-p17-dl-3,new,static,TP30,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-3.csv,1743274176.0,1743274490.2,40.42037,40.42034,-86.91006999999998,-86.91014,static
t-sp4-dl-4,new,static,TP6,,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp4-dl-4.csv,1743274214.8,1743274554.6,40.42795,40.426893,-86.91713,-86.91809,driving
t-p17-dl-4,new,static,TP30,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-4.csv,1743274515.1,1743274828.0,40.42036,40.42036,-86.91011,-86.91011999999998,static
t-sp4-dl-5,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp4-dl-5.csv,1743274626.0,1743274890.6,40.42719,40.42685,-86.91731999999998,-86.91781,static
t-p17-dl-5,new,static,TP30,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-5.csv,1743275157.8,1743275474.9,40.42038,40.42036,-86.91006,-86.91011,static
t-sp3-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp3-dl-1.csv,1743275317.5,1743275564.4,40.42704000000001,40.42687,-86.91651,-86.91684000000002,static
t-sp3-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp3-dl-2.csv,1743275564.0,1743275866.9,40.42707,40.42688,-86.91627,-86.91676,static
t-sp3-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp3-dl-3.csv,1743275915.4,1743276190.8,40.427,40.42684000000001,-86.9166,-86.91677,static
t-p21-dl-2,new,static,TP21,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-2.csv,1743276178.9,1743276538.9,40.42066,40.42065,-86.9228,-86.92282,static
t-sp3-dl-4,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp3-dl-4.csv,1743276191.0,1743276591.2,40.427,40.42689,-86.91657,-86.91685,static
t-p21-dl-3,new,static,TP21,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-3.csv,1743276565.6,1743276884.6,40.42066,40.42066,-86.92281,-86.92281,static
t-sp3-dl-5,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp3-dl-5.csv,1743276911.1,1743277149.4,40.42705,40.42689,-86.91657,-86.91718,static
t-p21-dl-4,new,static,TP21,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-4.csv,1743276918.6,1743277237.3,40.42066,40.42065,-86.92281,-86.92282,static
t-p21-dl-5,new,static,TP21,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-5.csv,1743277272.6,1743277595.0,40.42066,40.42065,-86.9228,-86.9228,static
t-sp7-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp7-dl-1.csv,1743277484.6,1743277718.6,40.42795,40.42781,-86.91778000000002,-86.91785,static
t-sp7-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp7-dl-2.csv,1743277755.8,1743278098.0,40.42795,40.4277,-86.91775,-86.91794,static
t-sp7-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp7-dl-3.csv,1743278098.0,1743278449.3,40.42813,40.42771,-86.91776999999998,-86.91808,static
t-p19-dl-1,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-1.csv,1743278174.2,1743278487.2,40.42114,40.4208556,-86.9180316,-86.9182222,static
t-p19-dl-2,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-2.csv,1743278767.4,1743279079.4,40.42114,40.42104000000001,-86.91813,-86.918226,static
t-p19-dl-3,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-3.csv,1743279105.2,1743279438.2,40.42107,40.42104000000001,-86.91813,-86.91816999999998,static
t-p19-dl-4,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-4.csv,1743279494.1,1743279815.8,40.42107,40.421,-86.918022,-86.91816999999998,static
t-p19-dl-5,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-5.csv,1743279843.8,1743280163.2,40.42106,40.42101,-86.91808,-86.91816999999998,static
t-sp7-dl-4,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp7-dl-4.csv,1743279967.4,1743280198.5,40.4279,40.42778,-86.91778000000002,-86.91791440000002,static
t-p19-dl-6,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-6.csv,1743280188.7,1743280517.2,40.42107,40.42103,-86.91814000000002,-86.91819,static
t-sp7-dl-5,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp7-dl-5.csv,1743280366.0,1743280834.4,40.42807,40.4276223,-86.9176467,-86.91797,static
t-p19-dl-7,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-7.csv,1743280549.0,1743280865.7,40.42107,40.42104000000001,-86.91813,-86.91819,static
t-sp8-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp8-dl-1.csv,1743280835.0,1743281245.3,40.42792,40.42769000000001,-86.91723,-86.91779,static
t-p19-dl-8,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-8.csv,1743280890.5,1743281205.1,40.42107,40.42103,-86.9181,-86.91816,static
t-p19-dl-9,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-9.csv,1743281242.6,1743281564.7,40.42108,40.421,-86.91813,-86.91828000000002,static
t-sp8-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp8-dl-2.csv,1743281280.3,1743281477.5,40.42786,40.42775,-86.91724,-86.91733,static
t-sp8-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp8-dl-3.csv,1743281478.0,1743281755.0,40.42786,40.4277,-86.91711,-86.91736999999998,static
t-p19-dl-10,new,static,TP18,se1,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-10.csv,1743281596.1,1743281911.4,40.42106,40.42103,-86.91814000000002,-86.91816999999998,static
t-sp9-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp9-dl-1.csv,1743283506.9,1743283713.5,40.42786,40.42775,-86.91673,-86.91679,static
t-sp9-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp9-dl-2.csv,1743283740.4,1743283942.1,40.4279,40.42775,-86.91671,-86.91678,static
t-sp9-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp9-dl-3.csv,1743284605.5,1743284792.8,40.42788,40.42781,-86.91679,-86.91686,static
t-sp9-dl-4,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp9-dl-4.csv,1743284818.5,1743285022.5,40.42786,40.42781,-86.91681,-86.91686999999997,static
t-sp9-dl-5,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp9-dl-5.csv,1743285060.3,1743285261.0,40.42786,40.4278,-86.91684000000002,-86.91689000000002,static
t-sp10-dl-1,new,static,,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp10-dl-1.csv,1743285529.1,1743285733.8,40.42752,40.42748,-86.91584,-86.91591,static
t-sp10-dl-2,new,static,,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp10-dl-2.csv,1743290448.3,1743290646.7,40.4275,40.42744,-86.91587,-86.91592,static
t-sp10-dl-3,new,static,,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp10-dl-3.csv,1743290673.4,1743290890.6,40.4275,40.42744,-86.91586,-86.91592,static
t-sp10-dl-4,new,static,,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp10-dl-4.csv,1743290928.4,1743291126.2,40.42749,40.4274311,-86.91585,-86.9159,static
t-sp10-dl-5,new,static,,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp10-dl-5.csv,1743291430.2,1743291626.3,40.42749,40.42742,-86.91581,-86.9159,static
t-sp14-dl-1,new,static,,se1,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp14-dl-1.csv,1743291878.7,1743292092.8,40.42608,40.42603,-86.91712,-86.91725,static
t-sp14-dl-2,new,static,,se1,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp14-dl-2.csv,1743292130.6,1743292316.8,40.42604,40.426,-86.91722,-86.91729000000002,static
t-sp14-dl-3,new,static,,se1,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp14-dl-3.csv,1743292345.8,1743292547.9,40.42604,40.42601,-86.91723,-86.91726,static
t-sp14-dl-4,new,static,,se1,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp14-dl-4.csv,1743292577.6,1743292798.4,40.42602,40.42599000000001,-86.91718,-86.91724,static
t-sp14-dl-5,new,static,,se1,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp14-dl-5.csv,1743293106.5,1743293303.2,40.42602,40.42596,-86.9172,-86.91726,static
t-sp18-dl-1,new,static,TP7,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp18-dl-1.csv,1743293563.9,1743293762.0,40.42747,40.42734,-86.91845,-86.91852,static
t-sp18-dl-2,new,static,TP7,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp18-dl-2.csv,1743293794.0,1743293996.4,40.42744,40.42733,-86.91844,-86.91861,static
t-sp18-dl-3,new,static,TP7,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp18-dl-3.csv,1743294023.9,1743294227.5,40.42748,40.42734,-86.91845,-86.91854000000002,static
t-sp18-dl-4,new,static,TP7,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp18-dl-4.csv,1743294255.9,1743294461.5,40.42751,40.42736,-86.91846,-86.91863000000002,static
t-sp18-dl-5,new,static,TP7,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp18-dl-5.csv,1743294495.8,1743294683.1,40.42747,40.42737,-86.91848,-86.91855,static
t-sp22-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp22-dl-2.csv,1743296037.3,1743296236.5,40.42837,40.42827,-86.91717,-86.91729000000002,static
t-sp22-dl-3,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp22-dl-3.csv,1743296263.6,1743296460.5,40.42836,40.4282711,-86.91715,-86.91731,static
t-sp22-dl-4,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp22-dl-4.csv,1743296773.1,1743296960.2,40.42836,40.42828,-86.91711,-86.91731999999998,static
t-sp22-dl-5,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp22-dl-5.csv,1743296984.9,1743297185.0,40.42837,40.42831,-86.91715,-86.91726,static
t-p15-dl-1,new,static,TP15,se1,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p15-dl-1.csv,1743356990.6,1743357295.9,40.42181,40.42155,-86.91381,-86.91391,static
t-p13-dl-1,new,static,TP12,se1,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p13-dl-1.csv,1743358030.3,1743358339.6,40.42396,40.42386,-86.91368,-86.91385,static
t-p13-dl-2,new,static,TP12,se1,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p13-dl-2.csv,1743358340.0,1743358689.7,40.42395,40.42375,-86.91335,-86.914,static
t-p13-dl-3,new,static,TP12,se1,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p13-dl-3.csv,1743358690.0,1743359071.8,40.42393,40.42372,-86.91363890000002,-86.91389000000002,static
t-p23-dl-1,new,static,TP24,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p23-dl-1.csv,1743359709.0,1743360193.3,40.42329,40.42305,-86.92589,-86.92698,driving
t-p23-dl-2,new,static,TP24,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p23-dl-2.csv,1743360193.0,1743360532.8,40.42322,40.42302,-86.92594,-86.92661,static
t-p23-dl-3,new,static,TP24,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p23-dl-3.csv,1743360533.0,1743360888.2,40.42311,40.42306110000001,-86.9259,-86.9261,static
t-p23-dl-4,new,static,TP24,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p23-dl-4.csv,1743360888.0,1743361238.4,40.42316,40.42304,-86.92591,-86.92615,static
t-p2-dl-1,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-1.csv,1743377681.0,1743378100.1,40.43149,40.43116,-86.9157,-86.91644000000002,static
t-p2-dl-2,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-2.csv,1743378125.0,1743378455.2,40.43163,40.43142,-86.91543,-86.91646,driving
t-p2-dl-3,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-3.csv,1743378455.0,1743378793.8,40.43149,40.43117,-86.91549,-86.91604,static
t-p2-dl-4,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-4.csv,1743378816.6,1743379147.7,40.4314889,40.43128,-86.9159011,-86.91645,static
t-p2-dl-5,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-5.csv,1743379186.2,1743379496.2,40.43149,40.43116,-86.91581,-86.91642,static
t-p2-dl-6,new,static,TP2,,20250330-t,20250330-t/gps_cellset_thput_0.1/gct_trace_t-p2-dl-6.csv,1743379523.5,1743379841.5,40.43146,40.43141,-86.91561,-86.91645,static
t-sp21-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp21-dl-1.csv,1743518260.0,1743518486.4,40.4284,40.42832,-86.91776999999998,-86.91784,static
t-sp21-dl-2,new,static,,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp21-dl-2.csv,1743518486.0,1743518729.2,40.42845,40.42832,-86.91776,-86.91789,static
t-sp21-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp21-dl-3.csv,1743518765.4,1743518974.9,40.42839,40.42835,-86.91779,-86.91784,static
t-sp21-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp21-dl-4.csv,1743519010.1,1743519205.4,40.42837,40.42832,-86.91775,-86.91781999999998,static
t-sp30-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp30-dl-1.csv,1743520101.1,1743520291.1,40.42796,40.42788,-86.91726,-86.91733,static
t-sp30-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp30-dl-2.csv,1743520319.1,1743520522.6,40.42803,40.42784,-86.9172,-86.917454,static
t-sp30-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp30-dl-3.csv,1743520556.0,1743520758.8,40.4279833,40.42789000000001,-86.91724,-86.91733,static
t-sp30-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp30-dl-4.csv,1743520788.7,1743521026.3,40.42795,40.42782,-86.91712,-86.91741,static
t-sp30-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp30-dl-5.csv,1743521252.3,1743521454.7,40.42795,40.42784,-86.91709,-86.91736,static
t-sp31-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp31-dl-1.csv,1743522241.2,1743522443.3,40.42819,40.42809000000001,-86.9172,-86.91736999999998,static
t-sp31-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp31-dl-2.csv,1743522479.6,1743522677.0,40.42816,40.42811,-86.91715,-86.91734,static
t-sp31-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp31-dl-3.csv,1743522709.7,1743522916.9,40.42823,40.42809000000001,-86.91714,-86.91735,static
t-sp31-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp31-dl-4.csv,1743522949.5,1743523162.3,40.42817,40.42813,-86.91724,-86.91736,static
t-sp31-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp31-dl-5.csv,1743523609.0,1743523804.7,40.42817,40.4281,-86.91724,-86.91736999999998,static
t-sp26-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp26-dl-1.csv,1743523934.4,1743524135.9,40.4274,40.42727,-86.91705999999998,-86.91717,static
t-sp26-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp26-dl-2.csv,1743524184.3,1743524378.5,40.42733,40.42727,-86.91707,-86.9172,static
t-sp26-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp26-dl-3.csv,1743524409.6,1743524608.9,40.42733,40.42725,-86.9171,-86.91718,static
t-sp26-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp26-dl-4.csv,1743524648.6,1743524870.1,40.42731,40.42725,-86.91709,-86.91716,static
t-sp26-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp26-dl-5.csv,1743524906.0,1743525104.3,40.42732,40.42728,-86.91705999999998,-86.91713,static
t-sp27-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp27-dl-1.csv,1743525382.4,1743525585.5,40.4273889,40.42733,-86.91679,-86.91685,static
t-sp27-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp27-dl-2.csv,1743525621.3,1743525852.3,40.42738,40.42733,-86.91679,-86.91684000000002,static
t-sp27-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp27-dl-3.csv,1743525896.1,1743526081.9,40.42738,40.42735,-86.91679,-86.91683,static
t-sp27-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp27-dl-4.csv,1743526111.4,1743526305.7,40.4274,40.42735,-86.91679,-86.91683,static
t-sp27-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp27-dl-5.csv,1743526328.2,1743526532.1,40.42741,40.42736,-86.91679,-86.91683,static
t-sp32-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp32-dl-1.csv,1743530346.0,1743530562.5,40.42838,40.42834000000001,-86.91756,-86.9176,static
t-sp32-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp32-dl-2.csv,1743530736.6,1743530924.3,40.42838,40.42835,-86.91752,-86.91761,static
t-sp32-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp32-dl-3.csv,1743530952.8,1743531151.9,40.42839,40.42836,-86.91753,-86.91761,static
t-sp32-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp32-dl-4.csv,1743531187.4,1743531400.3,40.42838,40.42833,-86.91751,-86.91762,static
t-sp32-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp32-dl-5.csv,1743531423.5,1743531624.2,40.42839,40.42831,-86.9175,-86.91766,static
t-sp33-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-1.csv,1743531780.0,1743531968.2,40.42838,40.42835,-86.9174,-86.91744,static
t-sp33-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-2.csv,1743532010.6,1743532214.8,40.42838,40.42834000000001,-86.9174,-86.91747,static
t-sp33-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-3.csv,1743532506.3,1743532727.2,40.42833,40.42818,-86.91734,-86.91755,static
t-sp33-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-4.csv,1743532765.2,1743532964.8,40.42835,40.42828,-86.91739,-86.91745999999998,static
t-sp33-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-5.csv,1743532998.2,1743533205.7,40.42834000000001,40.42832,-86.91739,-86.91741999999998,static
t-sp33-dl-6,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp33-dl-6.csv,1743533243.5,1743533443.6,40.42836,40.42833,-86.9174,-86.91741999999998,static
t-sp23-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp23-dl-1.csv,1743533582.8,1743533775.9,40.42835,40.42831,-86.91674,-86.91682,static
t-sp23-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp23-dl-2.csv,1743533823.5,1743534022.2,40.42836,40.42833,-86.91676,-86.91682,static
t-sp23-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp23-dl-3.csv,1743534055.2,1743534250.4,40.42836,40.42833,-86.9168,-86.91683,static
t-sp23-dl-4,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp23-dl-4.csv,1743534285.6,1743534498.4,40.42837,40.42833,-86.91678,-86.91683,static
t-sp23-dl-5,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp23-dl-5.csv,1743534548.9,1743534747.7,40.42835,40.42831,-86.91676,-86.91683,static
t-sp29-dl-1,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp29-dl-1.csv,1743535149.9,1743535342.3,40.42721,40.42714,-86.91654,-86.91660999999998,static
t-sp29-dl-2,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp29-dl-2.csv,1743535374.4,1743535571.7,40.4272,40.42716,-86.91655,-86.91659,static
t-sp29-dl-3,new,static,TP6,se3,20250401-spatial,20250401-spatial/gps_cellset_thput_0.1/gct_trace_t-sp29-dl-3.csv,1743535603.7,1743535796.9,40.4272,40.42717,-86.91654,-86.9166022,static
t-r2-dl-1,new,static,TP27,,20250406-t1,20250406-t1/gps_cellset_thput_0.1/gct_trace_t-r2-dl-1.csv,1743971769.8,1743972882.7,40.44165,40.41817,-86.90088,-86.91668,driving
t-r2-dl-2,new,driving,,,20250406-t1,20250406-t1/gps_cellset_thput_0.1/gct_trace_t-r2-dl-2.csv,1743973809.3,1743974602.5,40.43523,40.42271,-86.9014011,-86.90827,driving
t-r2-dl-3,new,driving,,,20250406-t1,20250406-t1/gps_cellset_thput_0.1/gct_trace_t-r2-dl-3.csv,1743974687.5,1743975761.5,40.43084,40.41815,-86.90091,-86.90905,driving
t-wllf-dl-1,new,driving,,,20250406-t1,20250406-t1/gps_cellset_thput_0.1/gct_trace_t-wllf-dl-1.csv,1743975881.6,1743976605.5,40.43089000000001,40.41922,-86.84606,-86.91046999999998,driving
t-wllf-dl-2,new,driving,,,20250406-t1,20250406-t1/gps_cellset_thput_0.1/gct_trace_t-wllf-dl-2.csv,1743978828.6,1743979762.5,40.46156,40.41763,-86.8467,-86.94165,driving
t-p35-dl-1,new,static,TP32,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-1.csv,1744139063.9,1744139413.4,40.46059,40.46013,-86.91623,-86.91681,static
t-dr-dl-1,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-1.csv,1744139413.0,1744139673.6,40.46044000000001,40.45484,-86.91563000000002,-86.91691999999998,driving
t-p38-dl-1,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-1.csv,1744139712.0,1744140039.2,40.45566,40.4549,-86.91577,-86.91615999999998,static
t-p38-dl-2,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-2.csv,1744140068.5,1744140258.3,40.45516,40.45494,-86.91581,-86.91595,static
t-p38-dl-3,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-3.csv,1744140281.4,1744140481.4,40.45507,40.4549211,-86.91585,-86.91601999999997,static
t-p38-dl-4,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-4.csv,1744140502.3,1744140719.6,40.45509000000001,40.45498,-86.91589,-86.91595,static
t-p38-dl-5,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-5.csv,1744140744.5,1744140937.9,40.45518,40.45497,-86.91584,-86.91605,static
t-p38-dl-6,new,static,TP34,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p38-dl-6.csv,1744140968.9,1744141171.3,40.45511,40.45497,-86.91592,-86.91598,static
