grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_25,thput_50,thput_75,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100
-86.9200,40.4615,120.0000,16.0000,15.6214,22.4235,0.4310,1.5640,2.5339,18.2278,57.6490,28.4286,40.2061,3.0000,3.0000,3.0000,69.7500,92.0000,102.1692,34.4892,56.6000,58.1000,79.2000,106.0000,116.0000,130.4000,187.0000
-86.9200,40.4620,0.0000,137.0000,13.5046,3.5420,0.5031,11.5680,13.5360,15.2693,20.7390,3.5814,1.6922,3.0000,3.0000,3.0000,3.0000,12.0000,213.8241,100.3412,61.5000,78.9600,110.0000,233.0000,286.0000,339.4000,552.0000
-86.9200,40.4620,120.0000,5.0000,57.2062,1.0335,56.0760,56.1280,57.0663,58.1310,58.6297,92.0000,0.0000,92.0000,92.0000,92.0000,92.0000,92.0000,118.6000,16.5239,104.0000,105.2000,107.0000,110.0000,123.0000,138.6000,149.0000
-86.9200,40.4625,0.0000,116.0000,13.4791,3.5332,1.5244,11.6731,13.4360,15.9142,19.4640,3.1754,0.4240,3.0000,3.0000,3.0000,3.0000,5.0000,177.9371,84.8191,50.6000,78.4500,101.0000,179.5000,228.2500,304.0000,422.0000
-86.9200,40.4625,120.0000,5.0000,33.3158,16.9088,13.1240,22.4560,24.8980,47.8490,58.2520,69.6000,34.4709,3.0000,69.0000,92.0000,92.0000,92.0000,103.1000,36.4145,45.8000,61.7600,85.7000,112.0000,116.0000,140.0000,156.0000
-86.9200,40.4630,0.0000,87.0000,14.9769,2.8985,6.9067,13.4120,14.9520,16.9049,21.7244,3.0920,0.6183,3.0000,3.0000,3.0000,3.0000,8.0000,207.5195,83.5976,59.4000,79.9400,151.0000,216.0000,269.5000,304.6000,434.0000
-86.9200,40.4630,120.0000,7.0000,29.2651,11.2975,13.9780,23.3979,27.5630,32.0680,52.3829,69.3333,28.8829,8.0000,70.0000,77.0000,90.0000,92.0000,215.4000,131.1953,80.8000,98.9200,113.0000,135.0000,308.0000,387.0000,450.0000
-86.9200,40.4680,60.0000,1.0000,0.2160,0.0000,0.2160,0.2160,0.2160,0.2160,0.2160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-86.9195,40.4425,0.0000,6.0000,10.7394,6.2310,3.7650,6.9684,7.7298,14.9824,21.0970,79.4000,13.9513,53.0000,81.0000,81.0000,90.0000,92.0000,419.8000,162.6978,210.0000,219.6000,234.0000,520.0000,559.0000,569.2000,576.0000
-86.9195,40.4430,0.0000,18.0000,13.2510,3.7146,5.5351,10.8902,13.4160,15.8525,19.2676,72.0000,21.9786,3.0000,69.0000,76.0000,89.0000,92.0000,325.6667,107.0291,182.0000,184.8000,238.2500,320.5000,394.0000,489.0000,506.0000
-86.9195,40.4435,0.0000,6.0000,13.2610,3.4686,7.8949,10.5071,14.1693,16.1091,17.2907,61.0000,32.6548,3.0000,43.2500,71.0000,89.0000,92.0000,226.0500,91.4750,46.3000,129.1500,217.5000,236.5000,267.5000,312.5000,348.0000
-86.9195,40.4530,0.0000,3.0000,66.8453,1.6624,64.5040,66.1680,67.8320,68.0160,68.2000,80.3333,10.2740,67.0000,74.5000,82.0000,87.0000,92.0000,101.3000,13.1370,85.9000,88.7200,92.9500,100.0000,109.0000,114.4000,118.0000
-86.9195,40.4600,0.0000,32.0000,10.2142,2.7728,1.9330,8.5293,10.6065,11.9477,16.1577,6.2692,3.3462,3.0000,3.2500,4.5000,8.0000,12.0000,360.3438,86.6659,204.0000,252.3000,306.0000,351.0000,404.2500,470.0000,553.0000
-86.9195,40.4600,30.0000,14.0000,28.7203,15.6471,0.1040,14.2090,33.8215,44.0917,48.3490,71.6667,24.9978,3.0000,78.0000,81.0000,81.0000,89.0000,173.3538,75.9169,54.6000,112.0000,119.0000,150.0000,189.0000,299.0000,306.0000
-86.9195,40.4600,60.0000,11.0000,30.7268,18.1290,1.1211,17.4164,35.4840,38.9070,57.6434,88.8750,8.2680,67.0000,92.0000,92.0000,92.0000,92.0000,148.1111,93.6880,49.0000,85.8000,105.0000,122.0000,146.0000,204.6000,399.0000
-86.9195,40.4605,0.0000,56.0000,10.7393,3.4829,2.0720,8.8160,10.3385,13.1263,19.6000,4.9800,2.9563,3.0000,3.0000,3.5000,6.0000,12.0000,306.3464,127.1024,48.2000,144.0000,237.5000,306.0000,388.0000,441.5000,806.0000
-86.9195,40.4605,60.0000,39.0000,16.5516,19.1417,0.1013,0.3440,5.4251,30.9675,58.3710,82.3500,23.5590,3.0000,88.7500,90.0000,92.0000,92.0000,182.4667,158.2297,65.8000,88.0600,102.0000,124.0000,148.5000,476.2000,627.0000
-86.9195,40.4605,120.0000,44.0000,8.6697,12.3644,0.1006,0.6986,4.2030,7.9785,47.0780,34.8438,40.2889,3.0000,3.0000,3.0000,92.0000,92.0000,134.4256,174.2353,45.4000,49.1000,53.9000,60.0000,115.5000,413.8000,756.0000
-86.9195,40.4610,60.0000,37.0000,7.0347,13.3569,0.1200,0.4300,1.8390,4.1370,45.7780,46.8333,38.5476,3.0000,3.0000,55.5000,83.0000,92.0000,249.7640,213.6093,47.2000,115.6000,123.0000,136.0000,279.0000,617.8000,787.0000
-86.9195,40.4610,120.0000,18.0000,19.7606,18.2204,1.4320,2.2250,20.8460,30.4728,56.3870,74.6471,26.0383,3.0000,57.0000,92.0000,92.0000,92.0000,118.4944,69.5002,44.7000,47.6900,60.7750,99.6500,161.0000,229.7000,258.0000
-86.9195,40.4615,60.0000,37.0000,13.9971,16.3202,0.3211,2.0910,3.3040,24.4360,45.4280,66.5185,34.7823,3.0000,41.0000,88.0000,92.0000,92.0000,162.5156,118.1061,47.0000,56.2600,96.3750,118.0000,175.5000,348.0000,559.0000
-86.9195,40.4615,120.0000,11.0000,18.9682,21.7982,1.9840,2.2947,3.2389,42.7610,53.2800,59.4000,36.7048,3.0000,21.7500,80.5000,92.0000,92.0000,71.4545,27.4766,51.8000,51.8000,54.9500,58.9000,79.3000,96.5000,143.0000
-86.9195,40.4620,60.0000,39.0000,7.4920,12.3035,0.1450,1.3500,1.9990,4.2671,41.1010,36.2903,37.6137,3.0000,3.0000,12.0000,80.5000,92.0000,123.4118,108.0312,44.7000,51.7000,53.6750,67.4500,151.2500,264.5000,544.0000
-86.9195,40.4620,120.0000,6.0000,37.2278,11.2532,24.9230,26.4291,37.3945,48.3755,48.8450,80.4000,11.9599,66.0000,66.0000,86.0000,92.0000,92.0000,149.6667,15.3587,129.0000,134.0000,140.0000,145.5000,160.7500,169.5000,174.0000
-86.9195,40.4625,60.0000,27.0000,10.4158,14.3921,0.4011,2.1439,3.3180,5.3492,42.2200,61.3000,35.8359,3.0000,27.5000,84.0000,91.2500,92.0000,121.8080,155.6215,43.6000,45.1000,48.9000,54.3000,116.0000,249.6000,780.0000
-86.9195,40.4625,120.0000,7.0000,28.2776,2.5368,23.8811,26.6390,28.9520,30.3980,31.0360,88.7143,8.0483,69.0000,92.0000,92.0000,92.0000,92.0000,132.3714,47.3319,61.0000,64.3600,94.3000,148.0000,172.0000,177.2000,185.0000
-86.9195,40.4630,0.0000,81.0000,8.2555,8.1969,0.1147,0.4560,2.9600,17.0960,22.9751,3.0263,0.1601,3.0000,3.0000,3.0000,3.0000,4.0000,144.8457,102.6038,50.8000,57.4000,61.1000,72.9000,220.0000,303.0000,415.0000
-86.9195,40.4630,60.0000,17.0000,24.6016,11.7803,1.6030,14.4410,30.1490,33.0140,41.8050,82.8462,23.8419,3.0000,90.0000,92.0000,92.0000,92.0000,188.7600,107.2269,50.4000,115.0000,129.0000,153.0000,174.5000,384.2000,423.0000
-86.9195,40.4630,120.0000,13.0000,18.5465,12.0782,1.7670,9.2090,18.8510,28.6120,39.9543,63.5000,31.1729,3.0000,50.0000,84.0000,85.2500,92.0000,215.8231,190.6714,62.5000,63.3200,97.1000,160.0000,179.0000,409.0000,756.0000
-86.9195,40.4675,0.0000,1.0000,1.7497,0.0000,1.7497,1.7497,1.7497,1.7497,1.7497,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,117.0000,0.0000,117.0000,117.0000,117.0000,117.0000,117.0000,117.0000,117.0000
-86.9195,40.4675,30.0000,2.0000,19.0785,0.5465,18.5320,18.8053,19.0785,19.3517,19.6250,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,241.0000,0.0000,241.0000,241.0000,241.0000,241.0000,241.0000,241.0000,241.0000
-86.9195,40.4680,0.0000,241.0000,11.6461,6.5029,0.3920,7.7300,10.1750,13.7050,40.5100,12.0782,23.6306,3.0000,3.0000,3.0000,4.0000,90.0000,342.7689,158.5990,57.2000,151.0000,239.0000,320.0000,426.0000,575.0000,797.0000
-86.9195,40.4680,30.0000,30.0000,18.7222,8.9891,0.3940,13.7600,16.0205,27.5770,40.4240,86.5000,7.3144,69.0000,87.7500,90.0000,90.0000,92.0000,231.2345,78.8280,59.8000,155.6000,168.0000,225.0000,276.0000,349.2000,383.0000
-86.9195,40.4680,60.0000,29.0000,8.6121,9.3252,0.1109,0.3390,2.3724,18.9350,24.0730,87.7500,3.8971,81.0000,87.7500,90.0000,90.0000,90.0000,330.4875,346.6297,56.0000,117.9000,179.2500,190.0000,292.7500,652.0000,1503.0000
-86.9195,40.4680,120.0000,14.0000,4.7849,5.0153,0.1590,0.7216,1.8769,11.0815,12.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,282.9333,176.9130,63.0000,64.1200,194.0000,249.0000,308.0000,578.0000,578.0000
-86.9195,40.4685,0.0000,11.0000,5.6884,2.9175,0.5726,3.7630,6.8700,7.9350,8.7200,3.1667,0.3727,3.0000,3.0000,3.0000,3.0000,4.0000,375.3091,203.9044,61.2000,72.7000,225.7500,432.0000,498.5000,605.0000,670.0000
-86.9195,40.4685,30.0000,16.0000,13.6187,4.5970,6.9850,11.9263,13.0450,13.7810,29.3370,90.0000,0.0000,90.0000,90.0000,90.0000,90.0000,90.0000,259.2000,50.4238,186.0000,194.4000,225.0000,254.0000,294.0000,321.2000,369.0000
-86.9195,40.4685,60.0000,6.0000,5.2116,5.5247,0.2731,2.3348,3.6497,4.3980,17.1531,90.0000,0.0000,90.0000,90.0000,90.0000,90.0000,90.0000,589.1667,397.3338,148.0000,181.5000,219.5000,572.0000,911.0000,1014.0000,1117.0000
-86.9190,40.4240,0.0000,9.0000,49.1615,12.6086,15.3058,47.3956,54.3964,56.0996,57.8551,81.4444,27.7613,3.0000,89.0000,92.0000,92.0000,92.0000,114.3000,17.7806,73.6000,94.0000,107.0000,120.0000,123.0000,128.4000,138.0000
-86.9190,40.4245,0.0000,25.0000,49.8763,15.4364,3.5991,53.5431,55.2107,58.0213,61.9067,77.0833,25.2536,3.0000,73.0000,89.0000,92.0000,92.0000,106.2320,21.4383,51.0000,74.0600,101.0000,111.0000,115.0000,126.4000,141.0000
-86.9190,40.4250,0.0000,11.0000,48.0644,17.7463,7.1609,51.5658,55.8178,57.9178,61.8711,79.2727,25.7862,3.0000,83.5000,92.0000,92.0000,92.0000,101.8273,28.1233,48.7000,50.9000,94.7500,106.0000,118.5000,135.0000,139.0000
-86.9190,40.4255,0.0000,6.0000,48.7926,11.5546,23.4418,50.4340,53.9444,55.0829,56.6987,90.5000,2.2913,86.0000,89.7500,92.0000,92.0000,92.0000,98.5333,14.9594,68.4000,81.6000,96.8500,103.5000,104.0000,110.5000,117.0000
-86.9190,40.4260,0.0000,26.0000,50.9796,11.5958,20.1289,44.5667,56.9382,59.1318,63.1218,81.8462,24.1751,3.0000,89.0000,92.0000,92.0000,92.0000,96.1962,21.5550,43.8000,66.2500,92.1750,98.3000,107.2500,119.0000,138.0000
-86.9190,40.4265,0.0000,8.0000,52.0516,15.0393,12.4729,55.4938,57.7724,59.0082,59.4267,77.0000,28.2710,3.0000,82.0000,86.5000,92.0000,92.0000,99.7125,23.1965,47.1000,73.9800,94.9500,105.0000,113.5000,119.2000,129.0000
-86.9190,40.4270,0.0000,27.0000,50.3071,13.7169,1.7680,49.3956,54.9511,57.2858,61.4987,82.1538,19.7049,3.0000,79.5000,92.0000,92.0000,92.0000,110.3296,31.4608,45.0000,75.0800,96.8000,111.0000,119.5000,155.0000,174.0000
-86.9190,40.4275,0.0000,7.0000,34.7081,18.9694,1.6142,21.3813,47.0729,49.4178,52.6711,75.5714,30.1134,3.0000,82.0000,89.0000,90.5000,92.0000,173.9143,96.5195,55.6000,76.1200,108.4000,143.0000,242.5000,317.0000,317.0000
-86.9190,40.4280,0.0000,25.0000,44.3888,11.9486,11.6062,41.0542,48.7200,51.4471,57.2871,74.4400,28.7570,3.0000,75.0000,89.0000,92.0000,92.0000,119.3560,32.0296,42.0000,93.7000,102.0000,124.0000,136.0000,142.2000,209.0000
-86.9190,40.4285,0.0000,6.0000,46.3567,19.7978,2.4382,53.0313,53.2613,55.4260,60.0773,89.6667,5.2175,78.0000,92.0000,92.0000,92.0000,92.0000,103.1667,22.1125,65.9000,78.8500,93.4250,101.1500,122.0000,129.5000,131.0000
-86.9190,40.4290,0.0000,5.0000,39.0555,12.2106,18.7742,31.0996,47.4500,47.6471,50.3067,90.8000,1.4697,89.0000,89.0000,92.0000,92.0000,92.0000,116.9200,20.3358,84.6000,94.3600,109.0000,116.0000,130.0000,139.0000,145.0000
-86.9190,40.4295,0.0000,8.0000,41.6948,6.3459,28.1733,39.1313,42.5311,46.3044,49.2924,79.0000,28.8227,3.0000,86.7500,90.0000,92.0000,92.0000,105.9250,23.6419,49.4000,86.2200,103.5000,110.5000,117.0000,123.0000,137.0000
-86.9190,40.4300,0.0000,20.0000,47.4553,14.3124,6.6080,49.8260,52.1658,54.8378,57.3938,81.4500,26.3694,3.0000,87.0000,92.0000,92.0000,92.0000,108.6850,20.3877,46.3000,94.2200,106.5000,113.0000,120.2500,125.1000,129.0000
-86.9190,40.4305,0.0000,8.0000,36.0197,15.2599,1.3529,33.3376,38.5649,48.1596,50.7458,78.0000,29.0732,3.0000,84.7500,92.0000,92.0000,92.0000,123.1250,23.5395,85.0000,95.5000,104.5000,124.5000,140.7500,151.7000,158.0000
-86.9190,40.4310,0.0000,56.0000,23.7516,9.1956,5.4569,20.5084,24.4982,28.2431,50.3271,81.9818,19.5285,3.0000,80.0000,92.0000,92.0000,92.0000,193.6339,91.1099,52.0000,116.0000,146.2500,164.5000,211.2500,331.0000,462.0000
-86.9190,40.4415,0.0000,5.0000,21.7726,3.0715,18.9040,19.1760,19.9474,24.3467,26.4889,85.2000,9.1520,69.0000,81.0000,92.0000,92.0000,92.0000,176.8000,18.2143,154.0000,159.6000,168.0000,173.0000,180.0000,197.4000,209.0000
-86.9190,40.4420,0.0000,12.0000,24.3729,5.6876,9.9920,22.8096,25.1129,27.0366,35.0206,84.6667,9.6896,69.0000,78.0000,92.0000,92.0000,92.0000,181.3333,38.6853,122.0000,136.9000,152.5000,181.5000,201.0000,241.2000,251.0000
-86.9190,40.4425,0.0000,8.0000,19.2343,11.7635,5.3431,7.6956,17.3686,31.8209,35.3210,61.6250,36.4587,3.0000,38.2500,80.5000,92.0000,92.0000,253.5500,252.0545,47.1000,48.7100,65.5250,150.0000,308.7500,653.3000,738.0000
-86.9190,40.4530,0.0000,3.0000,47.2453,27.8669,7.8480,36.9680,66.0880,66.9440,67.8000,58.3333,39.4321,3.0000,41.5000,80.0000,86.0000,92.0000,79.8000,24.9709,48.0000,54.8800,65.2000,82.4000,95.7000,103.6800,109.0000
-86.9190,40.4600,0.0000,32.0000,10.6706,2.6436,4.1430,8.9195,11.1790,12.5953,15.0650,9.2069,18.3648,3.0000,4.0000,4.0000,6.0000,90.0000,369.6875,117.4584,204.0000,231.2000,293.0000,358.0000,427.5000,490.0000,757.0000
-86.9190,40.4600,30.0000,15.0000,40.5366,14.2645,4.3543,40.7255,44.1630,48.7680,54.0570,77.8667,23.0850,3.0000,80.5000,88.0000,89.0000,92.0000,112.2933,27.1277,53.6000,76.8800,106.0000,115.0000,127.0000,130.8000,172.0000
-86.9190,40.4600,60.0000,11.0000,35.1822,21.0671,0.9090,13.9978,36.0540,55.5050,58.1760,75.5000,28.5132,3.0000,75.7500,89.0000,92.0000,92.0000,169.7000,98.3860,55.5000,99.2000,109.0000,130.0000,198.0000,292.0000,406.0000
-86.9190,40.4605,0.0000,787.0000,8.2725,9.0253,0.1269,1.8245,4.6710,12.5545,57.6870,30.6813,36.3256,3.0000,3.0000,3.0000,81.0000,92.0000,119.8468,103.4799,44.9000,52.7000,60.8250,75.2500,136.0000,268.0000,933.0000
-86.9190,40.4605,30.0000,54.0000,15.9842,17.5825,0.1291,1.9992,3.5070,31.9341,61.0180,41.6863,38.6175,3.0000,3.0000,26.0000,89.0000,92.0000,100.9431,99.2290,45.7000,50.3000,54.1000,61.8000,116.0000,170.0000,709.0000
-86.9190,40.4605,60.0000,136.0000,7.2622,11.9681,0.1084,1.2357,2.6010,4.1616,59.7670,43.3540,36.7414,3.0000,3.0000,43.0000,89.0000,92.0000,111.7516,120.2276,45.2000,48.2200,51.8000,62.1500,118.5000,173.2000,745.0000
-86.9190,40.4605,90.0000,36.0000,9.3318,16.8495,0.1291,2.3542,3.4960,4.8632,68.7383,39.3030,37.2782,3.0000,3.0000,19.0000,84.0000,92.0000,96.9618,130.1833,44.0000,49.9300,52.8000,56.1500,63.2750,132.3000,736.0000
-86.9190,40.4605,120.0000,135.0000,13.4063,19.1908,0.1190,1.7103,3.2090,24.4900,66.8640,53.1207,38.9135,3.0000,6.5000,68.0000,92.0000,92.0000,105.2317,86.6976,43.4000,48.9200,55.6000,65.5000,132.5000,181.0000,509.0000
-86.9190,40.4610,60.0000,33.0000,5.4051,10.8417,0.1177,0.3520,1.1950,3.8857,39.7840,44.7222,34.4364,3.0000,10.7500,40.5000,83.5000,92.0000,198.8909,274.2057,48.0000,50.7000,53.7250,63.2000,122.0000,762.8000,881.0000
-86.9190,40.4610,120.0000,51.0000,26.7359,24.2765,0.1063,1.9235,39.2290,49.8779,65.3130,57.0889,40.7425,3.0000,3.0000,89.0000,92.0000,92.0000,120.6569,55.6638,44.0000,56.2000,82.7500,117.0000,145.0000,184.0000,345.0000
-86.9190,40.4615,60.0000,38.0000,7.1738,15.2670,0.1063,0.3134,0.7373,2.9718,63.1886,31.6667,37.1800,3.0000,3.0000,16.0000,64.5000,92.0000,138.0952,176.3809,45.8000,49.2000,53.5000,58.7000,105.0000,283.0000,790.0000
-86.9190,40.4615,120.0000,25.0000,25.3049,24.3454,0.1669,1.8780,11.2366,48.2100,59.3400,60.7200,39.9024,3.0000,4.0000,90.0000,92.0000,92.0000,144.4360,106.5036,47.5000,56.6600,68.1000,112.0000,135.0000,343.8000,418.0000
-86.9190,40.4620,60.0000,36.0000,7.0222,14.6488,0.1147,0.2116,0.3621,1.0034,48.0250,67.0000,34.9476,3.0000,69.0000,81.0000,92.0000,92.0000,283.9067,245.5171,49.6000,70.1000,119.0000,183.0000,292.5000,724.0000,819.0000
-86.9190,40.4620,120.0000,34.0000,26.9620,23.7942,0.9550,2.4960,25.8926,48.8484,62.6410,56.7353,39.4121,3.0000,5.0000,80.5000,92.0000,92.0000,106.0647,52.9334,45.6000,49.1700,62.8500,96.4500,136.0000,145.7000,315.0000
-86.9190,40.4625,60.0000,37.0000,8.8010,14.2630,0.1120,0.6270,1.7530,4.1640,45.7120,55.7500,35.9857,3.0000,21.0000,68.5000,92.0000,92.0000,142.6258,188.2039,45.0000,46.6000,50.8500,59.0000,141.5000,258.0000,965.0000
-86.9190,40.4625,120.0000,49.0000,24.0255,18.9609,0.2900,5.8200,23.5620,37.0000,61.6400,58.2889,38.0775,3.0000,12.0000,84.0000,92.0000,92.0000,116.8729,64.6622,42.5000,54.3300,66.1000,99.4500,151.0000,209.4000,367.0000
-86.9190,40.4630,0.0000,79.0000,9.7173,9.6870,0.1396,0.9569,2.5449,18.7164,28.8551,13.7436,24.8495,3.0000,3.0000,3.0000,3.0000,90.0000,124.8076,73.6068,50.8000,56.5200,62.4500,71.8000,189.5000,224.8000,289.0000
-86.9190,40.4630,60.0000,18.0000,29.6311,17.4718,0.3120,12.8550,39.5280,41.2285,43.5830,85.1333,22.2257,3.0000,92.0000,92.0000,92.0000,92.0000,131.1375,42.7678,48.0000,91.1000,118.0000,126.0000,138.0000,167.5000,255.0000
-86.9190,40.4630,120.0000,7.0000,31.5701,3.6232,24.4460,30.1865,32.3330,34.3500,35.1390,70.4286,28.9080,3.0000,69.0000,84.0000,88.0000,92.0000,104.9143,53.4105,47.2000,56.5600,63.4000,65.4000,153.5000,168.2000,188.0000
-86.9190,40.4665,60.0000,14.0000,27.7006,8.3302,12.4360,22.5799,27.7116,35.8554,39.2389,72.4167,25.6498,3.0000,74.2500,84.5000,86.5000,89.0000,177.2429,74.1841,49.4000,125.2000,144.5000,166.0000,200.5000,210.8000,401.0000
-86.9190,40.4670,60.0000,17.0000,37.1709,16.9315,1.1120,29.9530,34.9680,48.3180,69.3910,73.0588,29.7073,3.0000,67.0000,88.0000,92.0000,92.0000,152.6941,96.3770,54.6000,85.8800,111.0000,138.0000,154.0000,189.0000,509.0000
-86.9190,40.4675,30.0000,1.0000,5.6950,0.0000,5.6950,5.6950,5.6950,5.6950,5.6950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-86.9190,40.4675,60.0000,46.0000,39.4619,16.9011,0.1280,24.9812,43.5587,52.7593,66.0686,72.0465,32.4403,3.0000,69.0000,92.0000,92.0000,92.0000,123.8705,53.6505,48.7000,64.5900,94.0000,116.5000,146.5000,184.9000,301.0000
-86.9190,40.4675,120.0000,12.0000,20.1503,17.4176,0.1246,10.7889,11.6085,34.2450,51.6450,90.0000,2.8284,86.0000,89.0000,92.0000,92.0000,92.0000,234.1100,113.7381,97.1000,102.4100,107.2500,250.5000,326.2500,378.8000,395.0000
-86.9190,40.4680,0.0000,805.0000,12.6182,5.9503,0.1383,8.0400,12.5291,17.3383,27.7390,8.8152,14.7107,3.0000,3.0000,4.0000,8.0000,92.0000,327.6742,210.3996,46.9000,156.5000,215.0000,282.5000,397.2500,532.5000,3273.0000
-86.9190,40.4680,30.0000,39.0000,13.4866,7.5743,0.2011,8.0727,14.8460,17.1500,37.2940,35.0714,40.0437,3.0000,3.0000,3.0000,85.7500,90.0000,280.8730,245.6211,45.7000,60.6000,166.0000,229.0000,298.0000,458.4000,1417.0000
-86.9190,40.4680,60.0000,72.0000,18.7071,17.6304,0.1200,3.0530,10.2906,36.2390,58.3943,59.6250,38.0080,3.0000,3.0000,84.5000,92.0000,92.0000,271.2031,320.6198,46.7000,54.4300,79.4250,127.5000,267.5000,736.9000,1425.0000
-86.9190,40.4680,90.0000,31.0000,9.7851,9.7977,0.7886,4.7626,5.6871,11.8890,52.9630,36.6667,39.4321,3.0000,9.0000,15.0000,53.5000,92.0000,435.5714,246.4255,54.0000,220.2000,317.5000,349.0000,488.7500,753.8000,1146.0000
-86.9190,40.4680,120.0000,41.0000,18.8240,18.1462,0.3703,5.4850,13.4780,16.7240,58.8000,67.0000,37.3586,3.0000,54.7500,89.0000,92.0000,92.0000,343.2000,329.5564,46.6000,83.6600,131.0000,278.0000,388.0000,603.2000,1562.0000
-86.9190,40.4685,0.0000,42.0000,9.3737,2.9053,4.4960,7.0938,8.9708,11.6997,14.9190,4.0000,2.0889,3.0000,3.0000,3.0000,4.0000,12.0000,371.4905,133.2444,53.6000,225.9000,280.5000,346.5000,450.0000,536.7000,734.0000
-86.9190,40.4685,30.0000,46.0000,22.7721,7.0374,1.8790,20.7341,23.2636,27.1685,38.7790,36.0667,40.7111,3.0000,3.0000,3.0000,90.0000,90.0000,178.9778,46.7131,45.5000,119.0000,161.0000,186.0000,206.0000,228.0000,256.0000
-86.9190,40.4685,60.0000,46.0000,17.6172,13.3355,0.1109,7.8331,17.9540,24.0917,48.6891,78.8000,24.5161,3.0000,80.0000,90.0000,90.0000,92.0000,244.3757,105.0295,54.7000,124.4000,169.0000,226.0000,300.0000,400.4000,437.0000
-86.9190,40.4685,90.0000,18.0000,4.6904,1.3965,1.8060,4.2797,4.6025,5.3807,7.7909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,762.8125,258.6427,348.0000,554.5000,573.2500,700.5000,894.7500,1121.5000,1312.0000
-86.9190,40.4685,120.0000,29.0000,35.5274,21.4976,0.2320,14.2420,44.0550,55.1870,66.8130,85.7368,20.1699,3.0000,92.0000,92.0000,92.0000,92.0000,177.3214,98.4965,46.3000,90.4900,112.7500,140.5000,221.7500,313.0000,458.0000
-86.9185,40.4240,0.0000,77.0000,30.6220,16.4013,1.2676,13.3422,39.4764,44.6400,57.0791,82.1486,21.3198,3.0000,86.0000,90.5000,92.0000,92.0000,179.7221,104.0634,45.1000,65.2200,113.0000,136.0000,260.0000,317.6000,608.0000
-86.9185,40.4310,0.0000,68.0000,32.8013,11.6021,12.0046,22.4149,34.2165,41.2912,59.1817,85.2121,14.5274,3.0000,88.0000,89.0000,92.0000,92.0000,144.5397,44.9560,46.2000,100.0000,116.2500,139.0000,170.5000,200.2000,298.0000
-86.9185,40.4405,0.0000,4.0000,33.3783,14.1862,20.4800,25.0647,27.8454,36.1591,57.3422,90.0000,3.4641,84.0000,90.0000,92.0000,92.0000,92.0000,104.0750,35.8924,49.3000,66.6100,92.5750,108.5000,120.0000,138.0000,150.0000
-86.9185,40.4410,0.0000,12.0000,26.0611,4.4769,18.9880,23.5992,25.3216,30.1887,32.1351,79.2500,9.4174,69.0000,69.0000,81.0000,86.0000,92.0000,185.1667,35.5828,146.0000,153.6000,160.5000,170.0000,211.2500,233.0000,262.0000
-86.9185,40.4415,0.0000,5.0000,20.8333,2.2080,18.6990,18.7662,20.9234,21.0062,24.7716,88.8000,3.9192,84.0000,84.0000,92.0000,92.0000,92.0000,217.6000,32.4814,186.0000,188.4000,192.0000,198.0000,244.0000,258.4000,268.0000
-86.9185,40.4530,0.0000,3.0000,67.1360,3.6118,63.4080,64.6920,65.9760,69.0000,72.0240,90.0000,2.8284,86.0000,89.0000,92.0000,92.0000,92.0000,90.8667,10.6684,75.9000,80.0600,86.3000,96.7000,98.3500,99.3400,100.0000
-86.9185,40.4600,0.0000,45.0000,10.2878,3.4275,4.7180,8.2980,9.9540,11.8770,21.6860,11.3158,19.1092,3.0000,3.0000,4.0000,8.0000,90.0000,363.2267,141.3873,76.2000,211.2000,275.0000,359.0000,424.0000,497.6000,829.0000
-86.9185,40.4600,30.0000,9.0000,43.8490,15.5311,0.9531,46.3070,50.1470,50.8800,53.8890,72.2222,27.3365,3.0000,72.0000,84.0000,92.0000,92.0000,110.4222,20.1793,58.8000,95.7600,105.0000,115.0000,121.0000,124.6000,135.0000
-86.9185,40.4600,60.0000,16.0000,27.7535,16.0174,0.8660,14.0043,31.4995,36.2279,63.2370,77.3333,27.7168,3.0000,72.0000,92.0000,92.0000,92.0000,178.7062,90.1202,61.6000,81.3500,107.0000,155.5000,240.5000,313.5000,366.0000
-86.9185,40.4605,0.0000,22.0000,10.9007,2.3924,7.8617,9.0875,10.3649,12.3640,17.1920,3.9091,2.1932,3.0000,3.0000,3.0000,3.0000,12.0000,346.7727,64.8137,258.0000,280.0000,294.2500,328.0000,404.2500,427.7000,501.0000
