grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_25_ul,thput_50_ul,thput_75_ul,thput_90_ul,thput_100_ul
-86.9155,40.467,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,171,3,0.017543859649122806,146,3,0.02054794520547945,0.34933333333333333,0.14552281226285071,0.144,0.2032,0.292,0.44,0.452,0.4592,0.464,15.277333333333331,9.373071973596607,2.056,5.8576,11.56,21.064,21.887999999999998,22.3824,22.712,
-86.9155,40.4675,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,43,0.1829787234042553,198,42,0.21212121212121213,0.6567619047619048,0.13149756643118635,0.336,0.5528000000000001,0.576,0.64,0.734,0.8151999999999999,1.032,39.33390476190476,8.908483543148561,8.864,30.1312,35.83,40.116,45.024,48.7472,54.544,
-86.9155,40.4675,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,83,0.35319148936170214,198,81,0.4090909090909091,0.3332345679012345,0.14974630988301088,0.104,0.184,0.216,0.288,0.432,0.544,0.832,13.437333333333333,6.565836728903428,3.416,5.992,8.304,12.208,18.44,23.144,26.384,
-86.9155,40.4675,30,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,235,26,0.11063829787234042,198,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9155,40.4675,30,453,1200,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,33,0.14042553191489363,198,27,0.13636363636363635,0.02370370370370371,0.022885892168684467,0.0,0.0,0.008,0.016,0.028,0.059200000000000016,0.088,1.0382222222222224,0.8401067539454087,0.152,0.3824,0.556,0.76,1.168,1.9184,4.208,
-86.9155,40.4675,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,235,50,0.2127659574468085,198,48,0.24242424242424243,0.5205000000000001,0.20733487405644038,0.168,0.24559999999999998,0.326,0.636,0.706,0.744,0.864,32.835499999999996,17.86414337203625,7.464,11.931999999999999,14.16,33.7,50.662,52.9688,58.976,
-86.9155,40.468,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,64,0.2895927601809955,189,63,0.3333333333333333,0.6444444444444445,0.17805882546585178,0.104,0.41119999999999995,0.556,0.688,0.756,0.8192,1.064,37.39631746031746,9.736648393105556,3.4,26.5392,34.216,39.216,44.408,46.3408,52.32,
-86.9155,40.468,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,19,0.08597285067873303,189,15,0.07936507936507936,0.6186666666666665,0.20142779241096684,0.2,0.36640000000000006,0.608,0.616,0.66,0.8623999999999999,0.992,37.53546666666667,12.849858717078911,4.456,19.347200000000004,38.644,40.672,44.912,46.6512,47.024,
-86.9155,40.468,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,36,0.16289592760180996,189,35,0.18518518518518517,0.22194285714285716,0.08243922189178188,0.104,0.1312,0.164,0.2,0.272,0.328,0.424,8.698514285714287,3.4132529718431246,3.584,4.7072,6.004,8.544,10.324,12.7584,16.28,
-86.9155,40.468,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,7,0.03167420814479638,189,7,0.037037037037037035,0.2914285714285714,0.1739547208268841,0.08,0.1184,0.16399999999999998,0.288,0.348,0.4752000000000001,0.648,7.637714285714286,4.605447138654267,1.176,3.4848000000000003,5.384,7.424,8.379999999999999,12.406400000000001,17.336,
-86.9155,40.468,30,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,221,39,0.17647058823529413,189,14,0.07407407407407407,0.33942857142857147,0.14597735356931926,0.04,0.2048,0.258,0.328,0.414,0.5240000000000001,0.64,13.64457142857143,5.307495262285562,1.416,6.2856000000000005,11.144,14.527999999999999,17.518,19.588800000000003,19.888,
-86.9155,40.468,30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,221,1,0.004524886877828055,189,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9155,40.468,30,453,1200,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,13,0.058823529411764705,189,13,0.06878306878306878,0.32553846153846155,0.28812620508931774,0.112,0.128,0.128,0.168,0.432,0.616,1.128,7.100307692307693,4.384256719473498,1.84,2.6256,2.984,6.832,8.264,13.558400000000004,16.872,
-86.9155,40.468,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,35,0.1583710407239819,189,35,0.18518518518518517,0.48388571428571436,0.24690539211013846,0.04,0.23520000000000002,0.296,0.36,0.692,0.8048000000000001,1.056,28.555885714285715,18.402731660228255,0.752,10.905600000000002,13.04,16.024,48.46,52.763200000000005,53.08,
-86.9155,40.468,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,221,7,0.03167420814479638,189,7,0.037037037037037035,0.38285714285714284,0.024351172288757165,0.352,0.352,0.36,0.384,0.404,0.41119999999999995,0.416,29.676571428571425,3.0968219127330645,23.944,26.948800000000002,28.988,29.08,31.427999999999997,33.6928,33.88,
-86.9155,40.4685,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,68,0.3930635838150289,135,67,0.4962962962962963,0.5004179104477613,0.16056784954056505,0.112,0.26880000000000004,0.416,0.48,0.624,0.672,0.888,29.692179104477614,8.33016879821337,1.552,23.788800000000002,25.240000000000002,28.536,36.64,39.5824,41.864,
-86.9155,40.4685,30,248,1001,None,None,68,66736,None,None,None,None,None,None,None,None,None,None,LTE,173,2,0.011560693641618497,135,2,0.014814814814814815,0.3402142857142857,0.015214285714285708,0.325,0.32804285714285714,0.3326071428571429,0.3402142857142857,0.34782142857142856,0.3523857142857143,0.3554285714285714,15.036928571428572,0.8099285714285713,14.227,14.388985714285715,14.631964285714286,15.036928571428572,15.441892857142857,15.684871428571428,15.846857142857143,
-86.9155,40.4685,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,10,0.057803468208092484,135,10,0.07407407407407407,0.37149999999999994,0.2384362598263947,0.064,0.0748,0.21375,0.323,0.486,0.7608,0.768,19.7139,13.24817662510581,2.32,4.0021,7.978,19.02,30.056,37.80799999999999,40.184,
-86.9155,40.4685,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,15,0.08670520231213873,135,15,0.1111111111111111,0.29386666666666666,0.14560488392297224,0.08,0.1232,0.188,0.232,0.41200000000000003,0.4816,0.568,15.123199999999999,8.830893070729974,0.544,5.672000000000001,7.324,17.376,21.552,26.3584,30.304,
-86.9155,40.4685,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,3,0.017341040462427744,135,3,0.022222222222222223,0.36266666666666664,0.05279730632859555,0.304,0.3136,0.32799999999999996,0.352,0.392,0.416,0.432,14.418666666666667,8.182740426586248,4.008,6.256,9.628,15.248,19.624,22.2496,24.0,
-86.9155,40.4685,30,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,173,33,0.1907514450867052,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9155,40.4685,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,38,0.21965317919075145,135,36,0.26666666666666666,0.48666666666666664,0.2382939361377037,0.192,0.256,0.3,0.392,0.61,0.744,1.32,29.463333333333328,16.85279960916484,6.04,12.4,13.558,24.744,46.428,52.484,58.16,
-86.9155,40.4685,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,2,0.011560693641618497,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9155,40.4685,30,453,1200,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,173,2,0.011560693641618497,135,2,0.014814814814814815,0.736,0.21599999999999997,0.52,0.5632,0.628,0.736,0.844,0.9087999999999999,0.952,36.504,14.975999999999999,21.528,24.5232,29.016,36.504,43.992,48.4848,51.48,
-86.915,40.4685,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,51,0.28651685393258425,151,49,0.32450331125827814,0.5699591836734694,0.15324116769616652,0.16,0.45920000000000005,0.512,0.552,0.624,0.7536,0.936,33.63444897959184,10.108673465246998,3.864,26.585600000000007,31.064,34.264,39.44,43.201600000000006,57.592,
-86.915,40.4685,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,19,0.10674157303370786,151,14,0.09271523178807947,0.5439999999999999,0.24838679514016038,0.072,0.136,0.5,0.628,0.654,0.6832,1.032,34.42114285714286,16.54217995159708,1.136,6.186400000000001,27.956,41.568,47.912000000000006,48.068,49.288,
-86.915,40.4685,30,233,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,2,0.011235955056179775,151,2,0.013245033112582781,0.624,0.02400000000000002,0.6,0.6048,0.612,0.624,0.636,0.6432,0.648,39.588,2.411999999999999,37.176,37.6584,38.382000000000005,39.588,40.794,41.5176,42.0,
-86.915,40.4685,30,339,1001,None,None,453,66736,None,None,None,None,None,None,None,None,None,None,LTE,178,3,0.016853932584269662,151,3,0.019867549668874173,0.12933333333333333,0.033668316791243894,0.083,0.095,0.11299999999999999,0.143,0.1525,0.1582,0.162,4.335,3.0196012981849107,0.113,1.2686,3.0020000000000002,5.891,6.446,6.779,7.001,
-86.915,40.4685,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,9,0.05056179775280899,151,9,0.059602649006622516,0.39911111111111114,0.05548261878871907,0.296,0.3344,0.368,0.4,0.456,0.4608,0.48,28.639111111111113,7.0380951407235575,10.44,24.9936,28.936,29.088,31.48,34.008,37.944,
-86.915,40.4685,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,60,0.33707865168539325,151,56,0.3708609271523179,0.3037142857142857,0.13335207351295322,0.064,0.172,0.214,0.272,0.364,0.524,0.608,14.49042857142857,7.470066424587877,2.24,5.656000000000001,9.184000000000001,12.428,20.848,24.636,32.912,
-86.915,40.4685,30,453,1200,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,2,0.011235955056179775,151,2,0.013245033112582781,0.164,0.052,0.112,0.12240000000000001,0.138,0.164,0.19,0.2056,0.216,3.072,0.040000000000000036,3.032,3.04,3.052,3.072,3.092,3.104,3.112,
-86.915,40.4685,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,2,0.011235955056179775,151,2,0.013245033112582781,0.348,0.011999999999999983,0.336,0.33840000000000003,0.342,0.348,0.354,0.3576,0.36,16.724,1.0120000000000005,15.712,15.9144,16.218,16.724,17.23,17.5336,17.736,
-86.915,40.4685,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,178,30,0.16853932584269662,151,14,0.09271523178807947,0.3051428571428571,0.07576548134385015,0.064,0.24080000000000001,0.314,0.328,0.344,0.34959999999999997,0.384,15.016000000000004,4.8071812946881884,0.672,9.5288,15.57,16.68,17.224,17.797600000000003,20.152,
-86.915,40.468,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,203,17,0.08374384236453201,150,5,0.03333333333333333,0.7167999999999999,0.01865904606350498,0.696,0.696,0.696,0.72,0.728,0.7376,0.744,49.4448,1.862716124373224,46.992,47.535999999999994,48.352,49.056,50.352,51.624,52.472,
-86.915,40.468,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,203,25,0.12315270935960591,150,25,0.16666666666666666,0.5680000000000001,0.08873871759271709,0.368,0.47680000000000006,0.52,0.568,0.6,0.632,0.816,34.71392,6.990088262218152,19.36,21.4416,32.856,35.032,38.984,41.448,45.888,
-86.915,40.468,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,203,47,0.2315270935960591,150,47,0.31333333333333335,0.3637446808510638,0.1122532221183961,0.112,0.2,0.268,0.4,0.444,0.48319999999999996,0.536,15.52391489361702,5.973262837756858,2.176,5.660800000000001,11.272,18.168,19.884,21.5536,24.224,
-86.915,40.468,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,203,90,0.4433497536945813,150,49,0.32666666666666666,0.32032653061224486,0.1659620546445509,0.064,0.10880000000000001,0.144,0.376,0.456,0.49760000000000004,0.664,14.078530612244899,7.606964400595026,2.744,4.5136,5.792,17.376,21.256,22.628800000000002,23.488,
-86.915,40.468,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,203,24,0.11822660098522167,150,24,0.16,0.4383333333333333,0.13491684681890379,0.136,0.3008,0.398,0.424,0.464,0.5096,0.816,29.405,9.361031228805226,3.08,16.029600000000006,28.558,32.9,33.762,37.1592,40.192,
-86.915,40.4675,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,174,44,0.25287356321839083,112,14,0.125,0.6674285714285714,0.11227371800694072,0.384,0.6,0.634,0.664,0.708,0.7424000000000001,0.936,41.77771428571429,9.554553943603253,16.576,31.4656,37.519999999999996,43.528,47.936,50.8264,53.136,
-86.915,40.4675,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,174,3,0.017241379310344827,112,3,0.026785714285714284,0.528,0.26804974662675335,0.192,0.2624,0.368,0.544,0.696,0.7872,0.848,23.679999999999996,15.79967527092461,1.664,7.608,16.524,31.384,34.688,36.6704,37.992,
-86.915,40.4675,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,174,86,0.4942528735632184,112,55,0.49107142857142855,0.30269090909090907,0.15880106167807143,0.072,0.1072,0.136,0.344,0.412,0.45280000000000004,0.664,12.764072727272728,6.654075748549758,3.24,4.8816,6.016,13.288,18.18,21.4176,23.8,
-86.915,40.4675,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,174,15,0.08620689655172414,112,15,0.13392857142857142,0.48160000000000014,0.11873825555958506,0.168,0.3984,0.444,0.464,0.552,0.6,0.72,20.471466666666664,4.4982470936527665,7.752,16.1728,19.544,20.384,23.811999999999998,24.8752,26.6,
-86.915,40.4675,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,174,26,0.14942528735632185,112,25,0.22321428571428573,0.46784,0.11988517172694878,0.184,0.4,0.432,0.456,0.496,0.5248,0.816,32.49888000000001,8.057743566632038,6.248,26.8144,32.976,33.616,37.64,38.6864,42.368,
-86.915,40.467,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,89,0.3248175182481752,212,59,0.2783018867924528,0.6271186440677965,0.09854278684327643,0.224,0.5696,0.596,0.64,0.656,0.6976,0.912,41.79335593220339,9.197467967267158,10.448,26.344,40.344,45.12,47.123999999999995,49.832,55.48,
-86.915,40.467,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,30,0.10948905109489052,212,29,0.13679245283018868,0.6281379310344828,0.14095822911181904,0.2,0.46880000000000005,0.624,0.64,0.672,0.704,1.016,38.16744827586207,10.748635748513445,4.648,24.720000000000002,40.2,42.08,43.92,45.2784,47.504,
-86.915,40.467,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,19,0.06934306569343066,212,19,0.08962264150943396,0.2795789473684211,0.14084194791903729,0.088,0.1504,0.168,0.184,0.41200000000000003,0.4816,0.512,11.926315789473682,6.2606516984856055,2.872,6.510400000000001,7.991999999999999,8.272,18.212,21.1648,21.744,
-86.915,40.467,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,78,0.2846715328467153,212,49,0.23113207547169812,0.212734693877551,0.13815737484805612,0.048,0.104,0.112,0.136,0.288,0.44320000000000004,0.616,8.698285714285715,6.7909835060609485,0.328,1.9760000000000002,4.592,6.144,11.92,21.6,22.96,
-86.915,40.467,30,453,1200,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,25,0.09124087591240876,212,23,0.10849056603773585,0.034434782608695653,0.02352394910457171,0.0,0.008,0.016,0.032,0.048,0.0704,0.08,1.7154782608695653,1.1751131257130365,0.16,0.6448,0.764,1.144,2.54,3.5904000000000003,4.216,
-86.915,40.467,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,14,0.051094890510948905,212,14,0.0660377358490566,0.30857142857142855,0.08491820794633108,0.088,0.22400000000000003,0.298,0.312,0.336,0.37760000000000005,0.48,13.307428571428572,3.6437879371077906,4.936,7.3232,13.42,14.264,14.608,16.5256,17.896,
-86.915,40.467,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,274,19,0.06934306569343066,212,19,0.08962264150943396,0.5595789473684211,0.09912369507442585,0.304,0.5104,0.524,0.56,0.58,0.592,0.888,38.725473684210534,6.124844069924264,19.504,34.803200000000004,38.284,39.104,42.612,43.4016,43.744,
-86.915,40.4665,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,45,0.16605166051660517,219,17,0.0776255707762557,0.624,0.1329059818066892,0.224,0.5184,0.608,0.632,0.696,0.7472,0.84,39.113882352941175,10.729929213528655,5.12,28.3856,38.52,41.224,46.704,47.6432,49.08,
-86.915,40.4665,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,64,0.23616236162361623,219,64,0.2922374429223744,0.5507500000000001,0.15806466240118314,0.24,0.312,0.436,0.584,0.624,0.6776000000000001,0.952,34.668,12.884791655281044,9.184,13.264,18.266,39.82,43.676,46.8104,50.888,
-86.915,40.4665,30,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,30,0.11070110701107011,219,30,0.136986301369863,0.6298666666666668,0.15930426513087742,0.232,0.5592,0.584,0.608,0.648,0.7952000000000002,1.144,38.86000000000001,8.854203431139359,6.44,36.5672,38.72,40.096000000000004,43.058,44.967200000000005,53.376,
-86.915,40.4665,30,453,1200,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,39,0.14391143911439114,219,38,0.1735159817351598,0.30778947368421056,0.11051248033706106,0.128,0.152,0.196,0.352,0.384,0.4504,0.52,12.115578947368421,5.0606193745720125,3.848,6.0656,7.651999999999999,13.675999999999998,16.212,18.0376,21.6,
-86.915,40.4665,30,453,1200,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,59,0.2177121771217712,219,38,0.1735159817351598,0.2772631578947368,0.1418705273740678,0.056,0.1048,0.156,0.268,0.416,0.4504,0.512,10.635368421052632,6.663582632176543,1.992,2.8096,4.87,7.32,17.898,18.996800000000004,20.704,
-86.915,40.4665,30,453,1200,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,19,0.07011070110701106,219,18,0.0821917808219178,0.03866666666666667,0.013662601021279466,0.024,0.024,0.026000000000000002,0.036000000000000004,0.046,0.064,0.064,1.8075555555555556,0.8775257022017596,0.568,0.8912000000000001,1.082,1.6,2.1820000000000004,3.1,3.728,
-86.915,40.4665,30,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,271,15,0.055350553505535055,219,14,0.0639269406392694,0.5262857142857144,0.15781880594594577,0.176,0.32320000000000004,0.516,0.552,0.574,0.5871999999999999,0.896,35.24628571428572,11.984140063484926,7.0,15.0256,37.488,38.488,41.184,43.8736,48.136,
-86.915,40.466,30,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,239,53,0.2217573221757322,209,32,0.15311004784688995,0.59475,0.14258484316364065,0.232,0.4984,0.526,0.5840000000000001,0.664,0.7096,0.992,36.244749999999996,9.383892552533837,6.224,29.5448,35.158,37.86,42.462,44.2584,48.736,
-86.915,40.466,30,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,239,47,0.19665271966527198,209,45,0.215311004784689,0.6186666666666667,0.18936713313326342,0.168,0.36,0.44,0.664,0.704,0.8176,1.0,40.1072,12.284578389364627,1.904,25.216,35.704,43.008,48.216,53.032,55.936,
